phenotype	chrom	start	end	filtered_due_to_computation_burden
triglycerides	11	50995058	51704831	false
triglycerides	11	54669034	56015736	false
triglycerides	11	60830332	61080332	false
triglycerides	11	61280178	61984431	false
triglycerides	11	62065700	62543921	false
triglycerides	11	63718031	64443347	false
triglycerides	11	64667254	64973785	false
triglycerides	11	65240077	65687257	false
triglycerides	11	65689842	66307450	false
triglycerides	11	68437328	68745874	false
triglycerides	11	77843055	78396614	false
triglycerides	11	111289477	112114011	false
triglycerides	11	114788567	115038567	false
triglycerides	11	116011889	118013300	false
triglycerides	11	118069647	119204974	false
triglycerides	12	4191171	4526472	false
triglycerides	12	9047646	9312652	false
triglycerides	12	11647107	11916685	false
triglycerides	12	16618434	16868434	false
triglycerides	12	20267267	20599706	false
triglycerides	12	21198338	21572997	false
triglycerides	12	34151084	34401084	false
triglycerides	12	46090895	46340895	false
triglycerides	12	57518686	58324436	false
triglycerides	12	62713230	62967227	false
triglycerides	12	66202632	66501202	false
triglycerides	12	69601850	69917102	false
triglycerides	12	106832718	107594448	false
triglycerides	12	109248047	109498047	false
triglycerides	12	109536672	109786672	false
triglycerides	12	109798892	110048892	false
triglycerides	12	122823907	124756224	false
triglycerides	12	125178254	125441743	false
triglycerides	13	30878618	31142268	false
triglycerides	13	50000997	50847895	false
triglycerides	13	50922337	51172341	false
triglycerides	13	95097890	95383944	false
triglycerides	13	114352706	114972659	false
triglycerides	14	23569290	23865584	false
triglycerides	14	48894992	49144992	false
triglycerides	14	64107517	64364629	false
triglycerides	14	100451749	100701749	false
triglycerides	15	35796857	36068377	false
triglycerides	15	40275195	40526122	false
triglycerides	15	40912600	41182507	false
triglycerides	15	41675652	42278312	false
triglycerides	15	42313962	45201127	false
triglycerides	15	53356773	53606773	false
triglycerides	15	56917063	57692650	false
triglycerides	15	58446401	58868709	false
triglycerides	15	61822055	62085302	false
triglycerides	15	63204128	64571965	false
triglycerides	15	66571735	67009987	false
triglycerides	15	101940008	102195042	false
triglycerides	16	824766	1160548	false
triglycerides	16	2307791	2627641	false
triglycerides	16	4498750	4802190	false
triglycerides	16	11639329	11916057	false
triglycerides	16	14375407	15963940	false
triglycerides	16	29799422	30270785	false
triglycerides	16	30886183	31274142	false
triglycerides	16	56619231	57142319	false
triglycerides	16	69422741	70135458	false
triglycerides	16	70228479	70565559	false
triglycerides	16	70571926	70821926	false
triglycerides	16	71553240	72866267	false
triglycerides	16	81324060	81678070	false
triglycerides	16	85025163	85383436	false
triglycerides	17	1493262	1779048	false
triglycerides	17	4424802	4996572	false
triglycerides	17	6864296	7336783	false
triglycerides	17	7344981	7696080	false
triglycerides	17	17297608	18389449	false
triglycerides	17	40269960	41292240	false
triglycerides	17	41297469	42498124	false
triglycerides	17	42749450	43040984	false
triglycerides	17	43064049	43314049	false
triglycerides	17	45971913	46444476	false
triglycerides	17	47197264	47579515	false
triglycerides	17	48499523	48762385	false
triglycerides	17	57765931	58046221	false
triglycerides	17	64002377	64503442	false
triglycerides	17	65673954	66223154	false
triglycerides	17	68305993	68615134	false
triglycerides	17	74106281	74428832	false
triglycerides	17	76247398	76542991	false
triglycerides	18	19728455	20038064	false
triglycerides	18	20856099	21290409	false
triglycerides	18	55964858	56243358	false
triglycerides	18	57607418	58039679	false
triglycerides	19	4010702	4278659	false
triglycerides	19	4819555	5153094	false
triglycerides	19	7000518	7373798	false
triglycerides	19	7510351	7760359	false
triglycerides	19	7767931	8954627	false
triglycerides	19	9421905	9684338	false
triglycerides	19	9713421	9963421	false
triglycerides	19	10322071	10572071	false
triglycerides	19	10582460	11009515	false
triglycerides	19	11129911	11515107	false
triglycerides	19	11580825	12023129	false
triglycerides	19	18938559	20564917	false
triglycerides	19	33603001	34147842	false
triglycerides	19	35412706	35694379	false
triglycerides	19	44554257	45816112	false
triglycerides	19	48967627	49405512	false
triglycerides	19	49873849	50228252	false
triglycerides	19	55952317	56321226	false
triglycerides	20	31841698	32483788	false
triglycerides	20	38963753	39392671	false
triglycerides	20	39535687	40033689	false
triglycerides	20	43952129	44909622	false
triglycerides	20	45368482	45731853	false
triglycerides	20	51045575	51363428	false
triglycerides	20	55977218	56271503	false
triglycerides	20	62203375	62849698	false
triglycerides	22	35887029	36167986	false
triglycerides	22	38380347	39277412	false
triglycerides	22	46476416	46929154	false
urate	1	965168	1215168	false
urate	1	1950251	2320453	false
urate	1	15669586	16176260	false
urate	1	17306681	17556681	false
urate	1	20033241	20284960	false
urate	1	25976658	26443160	false
urate	1	26808591	27985948	false
urate	1	48427261	49038931	false
urate	1	50660428	51605707	false
urate	1	51617123	51867123	false
urate	1	54073205	54347571	false
urate	1	82770370	83087840	false
urate	1	93414212	94132922	false
urate	1	117436471	117691991	false
urate	1	118822467	121574033	false
urate	1	142417464	142991495	false
urate	1	142995737	144149044	false
urate	1	144463625	146182586	false
urate	1	146346000	147539237	false
urate	1	147588094	147977126	false
urate	1	148396328	148780874	false
urate	1	148922686	149467606	false
urate	1	149763674	150013674	false
urate	1	150351184	151127510	false
urate	1	151646997	151896997	false
urate	1	154788687	156248230	false
urate	1	163456663	163893927	false
urate	1	184896410	185262628	false
urate	1	186613539	186933626	false
urate	1	200174701	200452110	false
urate	1	201638184	202011402	false
urate	1	204890284	205304457	false
urate	1	205347833	205601189	false
urate	1	211789682	212413141	false
urate	1	227048477	227524214	false
urate	1	234715933	235001123	false
urate	2	283713	778093	false
urate	2	15597882	15929456	false
urate	2	18546795	18816613	false
urate	2	25808612	26229561	false
urate	2	26880609	28659127	false
urate	2	31771249	32288856	false
urate	2	32371585	32976488	false
urate	2	61058882	61941777	false
urate	2	69620345	70066287	false
urate	2	71002607	71288225	false
urate	2	101443855	101816850	false
urate	2	111746897	112074096	false
urate	2	113827743	114133170	false
urate	2	121180604	121478658	false
urate	2	121845361	122150111	false
urate	2	136809122	137059122	false
urate	2	148268958	149081584	false
urate	2	159566730	159832106	false
urate	2	160789549	161039549	false
urate	2	161107016	161479615	false
urate	2	165376849	165755460	false
urate	2	169846141	170330350	false
urate	2	176640594	177403467	false
urate	2	182872090	183337777	false
urate	2	202843809	203594960	false
urate	2	207893350	208167865	false
urate	2	211415507	211799110	false
urate	2	212931760	213672305	false
urate	2	217838545	218101591	false
urate	2	226958411	227306683	false
urate	2	231852527	232102527	false
urate	2	242005939	242570040	false
urate	3	12204783	12598045	false
urate	3	15520835	16068121	false
urate	3	46152577	46632403	false
urate	3	46711072	53681816	false
urate	3	64522385	64784758	false
urate	3	68937045	69342757	false
urate	3	89465902	90007102	false
urate	3	93895313	94304420	false
urate	3	114302057	114552057	false
urate	3	121262784	121855049	false
urate	3	125754073	126190835	false
urate	3	132056820	132529890	false
urate	3	141441096	142021986	false
urate	3	153597790	154215022	false
urate	3	154492611	154742611	false
urate	3	168953107	169289828	false
urate	3	170545753	170892485	false
urate	3	185149780	185496172	false
urate	4	8165642	11717761	true
urate	4	11735492	11985492	false
urate	4	17747707	18174216	false
urate	4	22679625	22955939	false
urate	4	55378194	55628194	false
urate	4	69063914	69313914	false
urate	4	79368843	79771371	false
urate	4	81037884	81309341	false
urate	4	86666062	90184311	false
urate	4	100114319	100364319	false
urate	4	102801923	103323082	false
urate	4	103656008	104067714	false
urate	4	105946064	106231709	false
urate	4	127943846	128193846	false
urate	4	143763856	144344492	false
urate	4	146578169	146974715	false
urate	5	34526789	34797299	false
urate	5	53091164	53506749	false
urate	5	55321970	55575211	false
urate	5	55668789	55993097	false
urate	5	67571278	67840161	false
urate	5	68523770	68860112	false
urate	5	72300077	72683077	false
urate	5	90044070	90543419	false
urate	5	112178737	112437736	false
urate	5	130101172	130457272	false
urate	5	130470408	131933701	false
urate	5	173144669	173517398	false
urate	5	176352828	177068694	false
urate	5	177199743	177474058	false
urate	6	1866494	2327668	false
urate	6	2390969	2701644	false
urate	6	6599416	7445807	false
urate	6	10380906	10654087	false
urate	6	20812278	21153059	false
urate	6	24677991	25123665	false
urate	6	38999448	39417984	false
urate	6	42615269	42869070	false
urate	6	42981226	43533005	false
urate	6	43675943	44156083	false
urate	6	53568410	53818410	false
urate	6	86035703	86285703	false
urate	6	89996976	90253139	false
urate	6	111296222	111673933	false
urate	6	116060900	116676067	false
urate	6	126096008	126363310	false
urate	6	131010839	131434869	false
urate	6	160543389	161051173	false
urate	6	166377247	166644473	false
urate	7	1142600	1445323	false
urate	7	4553221	4839912	false
urate	7	41227761	41477761	false
urate	7	46198827	46884217	false
urate	7	50609418	50932433	false
urate	7	72289219	73246713	false
urate	7	74898850	75255836	false
urate	7	97532462	98162034	false
urate	7	98713805	99465049	false
urate	7	101106082	101382531	false
urate	7	106812022	107062022	false
urate	7	128607682	128868071	false
urate	7	148439138	148709494	false
urate	7	151271253	151548458	false
urate	7	155480071	155795175	false
urate	7	156119519	156529062	false
urate	8	23499128	23913395	false
urate	8	32099923	32730249	false
urate	8	33103122	33362365	false
urate	8	37889997	38435910	false
urate	8	42207640	42459511	false
urate	8	76139479	77371607	false
urate	8	87130263	87449527	false
urate	8	95524447	96198633	false
urate	8	103480297	103817316	false
urate	8	144765569	145015569	false
urate	9	3989031	4239585	false
urate	9	32813596	33311788	false
urate	9	71306174	71559707	false
urate	9	96787177	97095677	false
urate	9	97184562	97448575	false
urate	9	107562151	107816859	false
urate	9	112912403	113174586	false
urate	9	130486379	130897331	false
urate	9	134098939	134371794	false
urate	9	138971090	139267710	false
urate	10	16805738	17057384	false
urate	10	52326218	52934489	false
urate	10	60104141	60500857	false
urate	10	61262281	61741221	false
urate	10	63656258	63937575	false
urate	10	64427141	64689934	false
urate	10	64753078	65488166	false
urate	10	69436765	70002048	false
urate	10	81892116	82320219	false
urate	10	88660587	89243408	false
urate	10	99638166	99903226	false
urate	10	104193966	104443966	false
urate	10	104575444	105085752	false
urate	10	114790874	115040874	false
urate	10	119245620	119697168	false
urate	10	126185781	126895730	false
urate	10	134245280	134637521	false
urate	11	1991492	2317330	false
urate	11	2799591	3209491	false
urate	11	5445771	5705207	false
urate	11	9941714	10495675	false
urate	11	27556596	27820464	false
urate	11	30089914	31151065	false
urate	11	44908112	45158112	false
urate	11	47632791	47905472	false
urate	11	48023328	48273328	false
urate	11	56888251	57256770	false
urate	11	57280669	57837069	false
urate	11	58025380	58275380	false
urate	11	58292592	58542592	false
urate	11	58585822	58835822	false
urate	11	58987828	59299945	false
urate	11	59829136	60079136	false
urate	11	60391934	60670233	false
urate	11	61417006	69009543	false
urate	11	69324076	69725397	false
urate	11	70705950	70955950	false
urate	11	111259426	111686096	false
urate	11	118010973	118260973	false
urate	11	119091279	119364375	false
urate	11	119864123	120192082	false
urate	11	122476619	122736792	false
urate	12	4203521	4509844	false
urate	12	6728615	6990357	false
urate	12	15195385	15477051	false
urate	12	21228911	21539825	false
urate	12	23736993	24031232	false
urate	12	47055370	47323899	false
urate	12	50142335	50392335	false
urate	12	52110460	52385072	false
urate	12	54324659	54594077	false
urate	12	56735020	58643286	false
urate	12	78643977	78957826	false
urate	12	95964320	96403146	false
urate	12	111282149	113358172	false
urate	12	120959269	121612278	false
urate	12	122358836	122798048	false
urate	12	132922851	133275506	false
urate	13	27504228	27754882	false
urate	13	30894580	31170086	false
urate	13	48498959	48814335	false
urate	13	72206984	72526045	false
urate	13	95936178	97172639	false
urate	14	37467510	38200286	false
urate	14	50530307	50974397	false
urate	14	51082741	51332741	false
urate	14	65754354	66247725	false
urate	14	67896117	68161214	false
urate	14	73059100	73397932	false
urate	14	93282248	93669174	false
urate	14	96748907	97058669	false
urate	14	102438208	102926443	false
urate	14	103725433	104116749	false
urate	14	105078218	105328218	false
urate	15	33184682	33514517	false
urate	15	51015875	51265875	false
urate	15	63479087	63730954	false
urate	15	64226270	64564567	false
urate	15	71976851	73278827	false
urate	15	74337062	77584397	false
urate	15	81016237	81266237	false
urate	15	85694524	86204115	false
urate	15	90512833	90795613	false
urate	15	99055724	99445851	false
urate	16	3584523	3834523	false
urate	16	20228027	21220800	false
urate	16	24796945	25146395	false
urate	16	51584928	51908089	false
urate	16	53672908	53973561	false
urate	16	68129641	68379660	false
urate	16	69417478	70521243	false
urate	16	71519807	72355261	false
urate	16	79556212	80116175	false
urate	16	89583037	90045497	false
urate	17	7612949	7910905	false
urate	17	35921395	36175351	false
urate	17	42042399	42431661	false
urate	17	45260527	45891771	false
