phenotype	chrom	start_pos	end_pos	finemapping_region	repeat_unit	white_brit_allele_frequencies	association_p_value	direction_of_association	relation_to_gene	finemapping	susie_CP	finemap_CP	susie_CP_best_guess_genotypes	finemap_CP_pval_thresh_5e-4	finemap_CP_mac_thresh_100	finemap_CP_prior_effect_size_0.05%	finemap_CP_prior_4_signals	finemap_CP_stopping_thresh_1e-4	susie_CP_prior_snps_over_strs	finemap_CP_prior_snps_over_strs	finemap_CP_prior_effect_size_0.0025%	other_ethnicity_association_p_values	other_ethnicity_effect_directions	black_allele_frequencies	south_asian_allele_frequencies	chinese_allele_frequencies	irish_allele_frequencies	white_other_allele_frequencies
mean_corpuscular_haemoglobin	17	44033915	44033967	17_43447419_45085068	AT	{9.5: 2.40%, 10.5: 19.46%, 11.5: 0.46%, 12.0: 1.95%, 12.5: 47.00%, 13.0: 1.53%, 13.5: 20.79%, 14.5: 5.62%, 15.5: 0.27%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.07%, 24.5: 0.07%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	3.11e-9	+	intron:MAPT:protein_coding	not	0.0	0.0										0.752, 0.103, 0.0594, 0.0644, 0.0695	NA, NA, NA, NA, NA	{9.5: 0.56%, 10.5: 1.56%, 11.5: 0.03%, 12.0: 0.62%, 12.5: 43.55%, 13.0: 8.78%, 13.5: 20.40%, 14.5: 7.54%, 15.5: 5.28%, 16.5: 1.20%, 17.5: 2.11%, 23.5: 2.00%, 24.5: 3.91%, 25.5: 0.05%, 26.5: 2.24%, 27.5: 0.18%}	{9.5: 0.36%, 10.5: 7.61%, 11.5: 0.18%, 12.0: 1.97%, 12.5: 67.33%, 13.0: 0.67%, 13.5: 18.06%, 14.5: 2.45%, 15.5: 0.57%, 16.5: 0.04%, 17.5: 0.04%, 23.5: 0.10%, 24.5: 0.10%, 25.5: 0.01%, 26.5: 0.50%, 27.5: 0.01%}	{9.5: 0.07%, 10.5: 0.32%, 11.5: 0.01%, 12.0: 14.05%, 12.5: 77.18%, 13.0: 1.39%, 13.5: 1.95%, 14.5: 3.12%, 15.5: 1.13%, 16.5: 0.06%, 17.5: 0.05%, 23.5: 0.07%, 24.5: 0.08%, 25.5: 0.01%, 26.5: 0.52%}	{9.5: 1.90%, 10.5: 18.31%, 11.5: 0.48%, 12.0: 1.76%, 12.5: 44.90%, 13.0: 1.64%, 13.5: 24.03%, 14.5: 6.19%, 15.5: 0.31%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.04%, 24.5: 0.06%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	{9.5: 2.29%, 10.5: 18.12%, 11.5: 0.44%, 12.0: 2.42%, 12.5: 46.86%, 13.0: 1.38%, 13.5: 21.88%, 14.5: 5.56%, 15.5: 0.41%, 16.5: 0.02%, 17.5: 0.05%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.00%, 26.5: 0.38%, 27.5: 0.00%}
mean_corpuscular_volume	17	44033915	44033967	17_43348307_46115597	AT	{9.5: 2.40%, 10.5: 19.46%, 11.5: 0.46%, 12.0: 1.95%, 12.5: 47.02%, 13.0: 1.53%, 13.5: 20.80%, 14.5: 5.61%, 15.5: 0.27%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.07%, 24.5: 0.07%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	5.79e-15	+	intron:MAPT:protein_coding	not	0.0	0.0										0.742, 0.166, 0.161, 0.00965, 0.00529	NA, NA, NA, +, +	{9.5: 0.56%, 10.5: 1.56%, 11.5: 0.03%, 12.0: 0.61%, 12.5: 43.55%, 13.0: 8.81%, 13.5: 20.33%, 14.5: 7.53%, 15.5: 5.31%, 16.5: 1.21%, 17.5: 2.10%, 23.5: 1.98%, 24.5: 3.90%, 25.5: 0.05%, 26.5: 2.29%, 27.5: 0.18%}	{9.5: 0.37%, 10.5: 7.68%, 11.5: 0.18%, 12.0: 1.95%, 12.5: 67.31%, 13.0: 0.67%, 13.5: 18.06%, 14.5: 2.43%, 15.5: 0.57%, 16.5: 0.04%, 17.5: 0.04%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.01%, 26.5: 0.50%, 27.5: 0.01%}	{9.5: 0.07%, 10.5: 0.35%, 11.5: 0.01%, 12.0: 14.17%, 12.5: 76.95%, 13.0: 1.43%, 13.5: 1.96%, 14.5: 3.14%, 15.5: 1.13%, 16.5: 0.06%, 17.5: 0.05%, 23.5: 0.07%, 24.5: 0.08%, 25.5: 0.01%, 26.5: 0.52%}	{9.5: 1.93%, 10.5: 18.38%, 11.5: 0.48%, 12.0: 1.77%, 12.5: 44.80%, 13.0: 1.64%, 13.5: 24.03%, 14.5: 6.19%, 15.5: 0.31%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.04%, 24.5: 0.06%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	{9.5: 2.28%, 10.5: 18.09%, 11.5: 0.44%, 12.0: 2.41%, 12.5: 46.90%, 13.0: 1.38%, 13.5: 21.88%, 14.5: 5.55%, 15.5: 0.41%, 16.5: 0.02%, 17.5: 0.05%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.00%, 26.5: 0.38%, 27.5: 0.00%}
mean_platelet_volume	17	44033915	44033967	17_41711456_45985027	AT	{9.5: 2.41%, 10.5: 19.47%, 11.5: 0.46%, 12.0: 1.94%, 12.5: 47.01%, 13.0: 1.52%, 13.5: 20.80%, 14.5: 5.62%, 15.5: 0.27%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.07%, 24.5: 0.07%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	1.0400000000000001e-32	+	intron:MAPT:protein_coding	singly	0.0752312518060253	1.0	0.0017660387844783	1.0	1.0	1.0	1.0	1.0	0.00426934391047445	0.771488	1.0	0.91, 0.286, 0.832, 0.308, 0.00899	NA, NA, NA, NA, +	{9.5: 0.56%, 10.5: 1.57%, 11.5: 0.03%, 12.0: 0.60%, 12.5: 43.58%, 13.0: 8.79%, 13.5: 20.40%, 14.5: 7.47%, 15.5: 5.29%, 16.5: 1.23%, 17.5: 2.12%, 23.5: 2.02%, 24.5: 3.86%, 25.5: 0.05%, 26.5: 2.26%, 27.5: 0.18%}	{9.5: 0.37%, 10.5: 7.64%, 11.5: 0.18%, 12.0: 1.97%, 12.5: 67.26%, 13.0: 0.68%, 13.5: 18.10%, 14.5: 2.44%, 15.5: 0.57%, 16.5: 0.04%, 17.5: 0.04%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.01%, 26.5: 0.51%, 27.5: 0.01%}	{9.5: 0.07%, 10.5: 0.32%, 11.5: 0.01%, 12.0: 14.07%, 12.5: 77.20%, 13.0: 1.37%, 13.5: 1.96%, 14.5: 3.11%, 15.5: 1.11%, 16.5: 0.06%, 17.5: 0.05%, 23.5: 0.07%, 24.5: 0.08%, 25.5: 0.01%, 26.5: 0.52%}	{9.5: 1.92%, 10.5: 18.29%, 11.5: 0.48%, 12.0: 1.81%, 12.5: 44.94%, 13.0: 1.65%, 13.5: 23.99%, 14.5: 6.13%, 15.5: 0.31%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.05%, 24.5: 0.06%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	{9.5: 2.29%, 10.5: 18.11%, 11.5: 0.44%, 12.0: 2.41%, 12.5: 46.84%, 13.0: 1.38%, 13.5: 21.92%, 14.5: 5.56%, 15.5: 0.41%, 16.5: 0.02%, 17.5: 0.05%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.00%, 26.5: 0.38%, 27.5: 0.00%}
mean_sphered_cell_volume	17	44033915	44033967	17_41589118_45031949	AT	{9.5: 2.40%, 10.5: 19.43%, 11.5: 0.46%, 12.0: 1.95%, 12.5: 47.02%, 13.0: 1.52%, 13.5: 20.81%, 14.5: 5.62%, 15.5: 0.27%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.07%, 24.5: 0.07%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	1.41e-59	+	intron:MAPT:protein_coding	not	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77, 0.557, 0.373, 0.00109, 0.00743	NA, NA, NA, +, +	{9.5: 0.56%, 10.5: 1.57%, 11.5: 0.03%, 12.0: 0.61%, 12.5: 43.52%, 13.0: 8.80%, 13.5: 20.44%, 14.5: 7.47%, 15.5: 5.30%, 16.5: 1.21%, 17.5: 2.08%, 23.5: 2.00%, 24.5: 3.89%, 25.5: 0.05%, 26.5: 2.29%, 27.5: 0.18%}	{9.5: 0.37%, 10.5: 7.62%, 11.5: 0.18%, 12.0: 1.93%, 12.5: 67.38%, 13.0: 0.67%, 13.5: 18.05%, 14.5: 2.44%, 15.5: 0.57%, 16.5: 0.04%, 17.5: 0.04%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.01%, 26.5: 0.51%, 27.5: 0.01%}	{9.5: 0.07%, 10.5: 0.35%, 11.5: 0.01%, 12.0: 14.14%, 12.5: 76.99%, 13.0: 1.43%, 13.5: 1.95%, 14.5: 3.13%, 15.5: 1.14%, 16.5: 0.06%, 17.5: 0.05%, 23.5: 0.06%, 24.5: 0.08%, 25.5: 0.01%, 26.5: 0.52%}	{9.5: 1.91%, 10.5: 18.30%, 11.5: 0.47%, 12.0: 1.72%, 12.5: 44.88%, 13.0: 1.66%, 13.5: 24.04%, 14.5: 6.23%, 15.5: 0.31%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.05%, 24.5: 0.06%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	{9.5: 2.28%, 10.5: 18.14%, 11.5: 0.44%, 12.0: 2.41%, 12.5: 46.87%, 13.0: 1.37%, 13.5: 21.88%, 14.5: 5.57%, 15.5: 0.41%, 16.5: 0.02%, 17.5: 0.05%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.00%, 26.5: 0.38%, 27.5: 0.00%}
neutrophil_count	17	44033915	44033967	17_43335181_44990603	AT	{9.5: 2.40%, 10.5: 19.44%, 11.5: 0.46%, 12.0: 1.95%, 12.5: 47.01%, 13.0: 1.53%, 13.5: 20.81%, 14.5: 5.62%, 15.5: 0.27%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.07%, 24.5: 0.07%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	1.09e-14	-	intron:MAPT:protein_coding	not	0.0	0.0										0.73, 0.51, 0.498, 0.118, 0.158	NA, NA, NA, NA, NA	{9.5: 0.55%, 10.5: 1.57%, 11.5: 0.03%, 12.0: 0.60%, 12.5: 43.55%, 13.0: 8.77%, 13.5: 20.49%, 14.5: 7.49%, 15.5: 5.29%, 16.5: 1.20%, 17.5: 2.12%, 23.5: 1.98%, 24.5: 3.88%, 25.5: 0.06%, 26.5: 2.25%, 27.5: 0.18%}	{9.5: 0.37%, 10.5: 7.57%, 11.5: 0.17%, 12.0: 1.98%, 12.5: 67.30%, 13.0: 0.67%, 13.5: 18.12%, 14.5: 2.45%, 15.5: 0.57%, 16.5: 0.04%, 17.5: 0.04%, 23.5: 0.10%, 24.5: 0.10%, 25.5: 0.01%, 26.5: 0.51%, 27.5: 0.01%}	{9.5: 0.07%, 10.5: 0.35%, 11.5: 0.01%, 12.0: 14.23%, 12.5: 76.96%, 13.0: 1.42%, 13.5: 1.94%, 14.5: 3.11%, 15.5: 1.13%, 16.5: 0.06%, 17.5: 0.05%, 23.5: 0.07%, 24.5: 0.08%, 25.5: 0.01%, 26.5: 0.52%}	{9.5: 1.93%, 10.5: 18.32%, 11.5: 0.47%, 12.0: 1.77%, 12.5: 44.87%, 13.0: 1.65%, 13.5: 24.04%, 14.5: 6.19%, 15.5: 0.31%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.04%, 24.5: 0.06%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	{9.5: 2.28%, 10.5: 18.12%, 11.5: 0.44%, 12.0: 2.39%, 12.5: 46.91%, 13.0: 1.37%, 13.5: 21.87%, 14.5: 5.56%, 15.5: 0.41%, 16.5: 0.02%, 17.5: 0.05%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.00%, 26.5: 0.38%, 27.5: 0.00%}
neutrophil_percent	17	44033915	44033967	17_43335181_44999453	AT	{9.5: 2.41%, 10.5: 19.47%, 11.5: 0.46%, 12.0: 1.95%, 12.5: 46.99%, 13.0: 1.52%, 13.5: 20.81%, 14.5: 5.61%, 15.5: 0.27%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.07%, 24.5: 0.07%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	1.7599999999999998e-24	-	intron:MAPT:protein_coding	not	0.0004204359806035	0.0										0.595, 0.496, 0.0477, 0.0155, 0.00307	NA, NA, -, -, -	{9.5: 0.55%, 10.5: 1.62%, 11.5: 0.03%, 12.0: 0.60%, 12.5: 43.49%, 13.0: 8.83%, 13.5: 20.37%, 14.5: 7.50%, 15.5: 5.34%, 16.5: 1.22%, 17.5: 2.10%, 23.5: 1.99%, 24.5: 3.87%, 25.5: 0.05%, 26.5: 2.26%, 27.5: 0.18%}	{9.5: 0.37%, 10.5: 7.63%, 11.5: 0.18%, 12.0: 1.99%, 12.5: 67.29%, 13.0: 0.67%, 13.5: 18.10%, 14.5: 2.43%, 15.5: 0.55%, 16.5: 0.04%, 17.5: 0.04%, 23.5: 0.10%, 24.5: 0.10%, 25.5: 0.01%, 26.5: 0.51%, 27.5: 0.01%}	{9.5: 0.07%, 10.5: 0.35%, 11.5: 0.01%, 12.0: 14.16%, 12.5: 77.01%, 13.0: 1.41%, 13.5: 1.95%, 14.5: 3.12%, 15.5: 1.12%, 16.5: 0.06%, 17.5: 0.05%, 23.5: 0.07%, 24.5: 0.08%, 25.5: 0.01%, 26.5: 0.53%}	{9.5: 1.93%, 10.5: 18.37%, 11.5: 0.48%, 12.0: 1.76%, 12.5: 44.91%, 13.0: 1.64%, 13.5: 23.95%, 14.5: 6.18%, 15.5: 0.31%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.04%, 24.5: 0.06%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	{9.5: 2.28%, 10.5: 18.10%, 11.5: 0.44%, 12.0: 2.42%, 12.5: 46.87%, 13.0: 1.38%, 13.5: 21.89%, 14.5: 5.56%, 15.5: 0.41%, 16.5: 0.02%, 17.5: 0.05%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.00%, 26.5: 0.38%, 27.5: 0.00%}
phosphate	17	44033915	44033967	17_43253212_44990603	AT	{9.5: 2.40%, 10.5: 19.48%, 11.5: 0.46%, 12.0: 1.95%, 12.5: 47.00%, 13.0: 1.52%, 13.5: 20.79%, 14.5: 5.61%, 15.5: 0.27%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.07%, 24.5: 0.07%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	4.59e-12	+	intron:MAPT:protein_coding	not	0.0	0.0										0.0442, 0.852, 0.581, 0.0233, 0.00524	+, NA, NA, +, +	{9.5: 0.62%, 10.5: 1.59%, 11.5: 0.03%, 12.0: 0.62%, 12.5: 43.43%, 13.0: 8.92%, 13.5: 20.23%, 14.5: 7.41%, 15.5: 5.31%, 16.5: 1.22%, 17.5: 2.12%, 23.5: 2.02%, 24.5: 3.91%, 25.5: 0.05%, 26.5: 2.34%, 27.5: 0.18%}	{9.5: 0.36%, 10.5: 7.65%, 11.5: 0.17%, 12.0: 2.04%, 12.5: 67.14%, 13.0: 0.69%, 13.5: 18.15%, 14.5: 2.47%, 15.5: 0.55%, 16.5: 0.04%, 17.5: 0.04%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.01%, 26.5: 0.50%, 27.5: 0.01%}	{9.5: 0.08%, 10.5: 0.31%, 12.0: 13.68%, 12.5: 77.42%, 13.0: 1.44%, 13.5: 2.04%, 14.5: 3.10%, 15.5: 1.13%, 16.5: 0.06%, 17.5: 0.06%, 23.5: 0.07%, 24.5: 0.08%, 25.5: 0.01%, 26.5: 0.52%}	{9.5: 1.87%, 10.5: 18.33%, 11.5: 0.48%, 12.0: 1.75%, 12.5: 44.99%, 13.0: 1.59%, 13.5: 24.02%, 14.5: 6.19%, 15.5: 0.30%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.04%, 24.5: 0.06%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	{9.5: 2.27%, 10.5: 18.12%, 11.5: 0.43%, 12.0: 2.39%, 12.5: 46.97%, 13.0: 1.36%, 13.5: 21.88%, 14.5: 5.52%, 15.5: 0.41%, 16.5: 0.02%, 17.5: 0.05%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.00%, 26.5: 0.38%, 27.5: 0.00%}
platelet_count	17	44033915	44033967	17_43659777_44977612	AT	{9.5: 2.40%, 10.5: 19.47%, 11.5: 0.46%, 12.0: 1.95%, 12.5: 47.02%, 13.0: 1.52%, 13.5: 20.78%, 14.5: 5.62%, 15.5: 0.27%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.07%, 24.5: 0.07%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	7.29e-9	-	intron:MAPT:protein_coding	not	0.0	0.0										0.23, 0.473, 0.461, 0.99, 0.116	NA, NA, NA, NA, NA	{9.5: 0.57%, 10.5: 1.57%, 11.5: 0.03%, 12.0: 0.61%, 12.5: 43.54%, 13.0: 8.79%, 13.5: 20.43%, 14.5: 7.51%, 15.5: 5.29%, 16.5: 1.22%, 17.5: 2.11%, 23.5: 1.98%, 24.5: 3.88%, 25.5: 0.05%, 26.5: 2.24%, 27.5: 0.18%}	{9.5: 0.37%, 10.5: 7.60%, 11.5: 0.18%, 12.0: 1.95%, 12.5: 67.35%, 13.0: 0.67%, 13.5: 18.09%, 14.5: 2.46%, 15.5: 0.56%, 16.5: 0.04%, 17.5: 0.04%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.01%, 26.5: 0.50%, 27.5: 0.01%}	{9.5: 0.07%, 10.5: 0.35%, 11.5: 0.01%, 12.0: 14.17%, 12.5: 77.05%, 13.0: 1.37%, 13.5: 1.98%, 14.5: 3.09%, 15.5: 1.11%, 16.5: 0.06%, 17.5: 0.05%, 23.5: 0.07%, 24.5: 0.08%, 25.5: 0.01%, 26.5: 0.52%}	{9.5: 1.95%, 10.5: 18.39%, 11.5: 0.47%, 12.0: 1.77%, 12.5: 44.86%, 13.0: 1.65%, 13.5: 23.95%, 14.5: 6.18%, 15.5: 0.31%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.04%, 24.5: 0.06%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	{9.5: 2.29%, 10.5: 18.11%, 11.5: 0.43%, 12.0: 2.40%, 12.5: 46.87%, 13.0: 1.39%, 13.5: 21.89%, 14.5: 5.56%, 15.5: 0.41%, 16.5: 0.02%, 17.5: 0.05%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.00%, 26.5: 0.38%, 27.5: 0.00%}
red_blood_cell_count	17	44033915	44033967	17_42934895_45437659	AT	{9.5: 2.40%, 10.5: 19.46%, 11.5: 0.46%, 12.0: 1.95%, 12.5: 47.00%, 13.0: 1.52%, 13.5: 20.80%, 14.5: 5.62%, 15.5: 0.27%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.07%, 24.5: 0.07%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	6.43e-67	-	intron:MAPT:protein_coding	not	0.0	0.0										0.14, 0.238, 0.688, 3.44e-6, 0.0126	NA, NA, NA, -, -	{9.5: 0.56%, 10.5: 1.56%, 11.5: 0.03%, 12.0: 0.61%, 12.5: 43.39%, 13.0: 8.79%, 13.5: 20.42%, 14.5: 7.54%, 15.5: 5.34%, 16.5: 1.23%, 17.5: 2.12%, 23.5: 1.99%, 24.5: 3.90%, 25.5: 0.05%, 26.5: 2.29%, 27.5: 0.18%}	{9.5: 0.36%, 10.5: 7.58%, 11.5: 0.18%, 12.0: 1.97%, 12.5: 67.33%, 13.0: 0.67%, 13.5: 18.10%, 14.5: 2.45%, 15.5: 0.57%, 16.5: 0.04%, 17.5: 0.04%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.01%, 26.5: 0.50%, 27.5: 0.01%}	{9.5: 0.07%, 10.5: 0.35%, 11.5: 0.01%, 12.0: 14.25%, 12.5: 76.93%, 13.0: 1.41%, 13.5: 1.98%, 14.5: 3.08%, 15.5: 1.13%, 16.5: 0.06%, 17.5: 0.05%, 23.5: 0.07%, 24.5: 0.08%, 25.5: 0.01%, 26.5: 0.52%}	{9.5: 1.92%, 10.5: 18.23%, 11.5: 0.47%, 12.0: 1.78%, 12.5: 44.97%, 13.0: 1.64%, 13.5: 24.00%, 14.5: 6.20%, 15.5: 0.31%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.05%, 24.5: 0.06%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	{9.5: 2.28%, 10.5: 18.10%, 11.5: 0.44%, 12.0: 2.41%, 12.5: 46.89%, 13.0: 1.38%, 13.5: 21.89%, 14.5: 5.56%, 15.5: 0.41%, 16.5: 0.02%, 17.5: 0.05%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.00%, 26.5: 0.38%, 27.5: 0.00%}
red_blood_cell_distribution_width	17	44033915	44033967	17_43245481_45308152	AT	{9.5: 2.41%, 10.5: 19.47%, 11.5: 0.46%, 12.0: 1.95%, 12.5: 47.01%, 13.0: 1.53%, 13.5: 20.79%, 14.5: 5.62%, 15.5: 0.27%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.07%, 24.5: 0.07%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	1.96e-50	-	intron:MAPT:protein_coding	not	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.713, 0.136, 0.891, 0.0976, 0.00208	NA, NA, NA, NA, -	{9.5: 0.56%, 10.5: 1.58%, 11.5: 0.03%, 12.0: 0.61%, 12.5: 43.53%, 13.0: 8.80%, 13.5: 20.44%, 14.5: 7.48%, 15.5: 5.29%, 16.5: 1.20%, 17.5: 2.10%, 23.5: 1.98%, 24.5: 3.89%, 25.5: 0.05%, 26.5: 2.29%, 27.5: 0.18%}	{9.5: 0.37%, 10.5: 7.63%, 11.5: 0.18%, 12.0: 1.96%, 12.5: 67.25%, 13.0: 0.67%, 13.5: 18.14%, 14.5: 2.46%, 15.5: 0.56%, 16.5: 0.04%, 17.5: 0.04%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.01%, 26.5: 0.51%, 27.5: 0.01%}	{9.5: 0.07%, 10.5: 0.35%, 11.5: 0.01%, 12.0: 14.13%, 12.5: 77.04%, 13.0: 1.40%, 13.5: 1.96%, 14.5: 3.12%, 15.5: 1.13%, 16.5: 0.06%, 17.5: 0.05%, 23.5: 0.07%, 24.5: 0.08%, 25.5: 0.01%, 26.5: 0.52%}	{9.5: 1.93%, 10.5: 18.31%, 11.5: 0.48%, 12.0: 1.78%, 12.5: 44.84%, 13.0: 1.67%, 13.5: 24.06%, 14.5: 6.15%, 15.5: 0.32%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.05%, 24.5: 0.06%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	{9.5: 2.28%, 10.5: 18.09%, 11.5: 0.44%, 12.0: 2.41%, 12.5: 46.91%, 13.0: 1.38%, 13.5: 21.88%, 14.5: 5.56%, 15.5: 0.41%, 16.5: 0.02%, 17.5: 0.05%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.00%, 26.5: 0.38%, 27.5: 0.00%}
total_protein	17	44033915	44033967	17_43024772_44990603	AT	{9.5: 2.40%, 10.5: 19.48%, 11.5: 0.46%, 12.0: 1.95%, 12.5: 46.98%, 13.0: 1.52%, 13.5: 20.82%, 14.5: 5.62%, 15.5: 0.27%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.07%, 24.5: 0.07%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	3.49e-19	+	intron:MAPT:protein_coding	not	0.0	0.0										0.47, 0.655, 0.552, 8.07e-6, 0.00344	NA, NA, NA, +, +	{9.5: 0.61%, 10.5: 1.55%, 11.5: 0.03%, 12.0: 0.63%, 12.5: 43.42%, 13.0: 8.91%, 13.5: 20.25%, 14.5: 7.40%, 15.5: 5.36%, 16.5: 1.19%, 17.5: 2.11%, 23.5: 2.04%, 24.5: 3.97%, 25.5: 0.05%, 26.5: 2.30%, 27.5: 0.18%}	{9.5: 0.36%, 10.5: 7.67%, 11.5: 0.18%, 12.0: 2.06%, 12.5: 67.02%, 13.0: 0.70%, 13.5: 18.22%, 14.5: 2.47%, 15.5: 0.54%, 16.5: 0.04%, 17.5: 0.04%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.01%, 26.5: 0.50%, 27.5: 0.01%}	{9.5: 0.08%, 10.5: 0.31%, 12.0: 13.69%, 12.5: 77.41%, 13.0: 1.45%, 13.5: 2.02%, 14.5: 3.11%, 15.5: 1.14%, 16.5: 0.06%, 17.5: 0.06%, 23.5: 0.07%, 24.5: 0.08%, 25.5: 0.01%, 26.5: 0.52%}	{9.5: 1.90%, 10.5: 18.36%, 11.5: 0.49%, 12.0: 1.75%, 12.5: 44.86%, 13.0: 1.60%, 13.5: 24.09%, 14.5: 6.17%, 15.5: 0.31%, 16.5: 0.01%, 17.5: 0.03%, 23.5: 0.05%, 24.5: 0.06%, 25.5: 0.00%, 26.5: 0.33%, 27.5: 0.00%}	{9.5: 2.27%, 10.5: 18.09%, 11.5: 0.43%, 12.0: 2.39%, 12.5: 47.03%, 13.0: 1.38%, 13.5: 21.85%, 14.5: 5.50%, 15.5: 0.40%, 16.5: 0.02%, 17.5: 0.05%, 23.5: 0.09%, 24.5: 0.10%, 25.5: 0.00%, 26.5: 0.38%, 27.5: 0.00%}
albumin	17	44084292	44084364	17_42742429_44990603	AAAAT	{11.6: 22.89%, 12.6: 0.71%, 12.8: 0.01%, 13.6: 18.60%, 14.6: 57.63%, 15.6: 0.15%, 17.6: 0.00%}	9.29e-14	+	intron:MAPT:protein_coding	not	0.0	0.0										0.312, 0.991, 0.0314, 0.00306, 0.0184	NA, NA, +, +, +	{11.6: 2.24%, 12.6: 5.68%, 12.8: 1.81%, 13.6: 18.42%, 14.6: 67.38%, 15.6: 3.88%, 17.6: 0.59%}	{11.6: 8.30%, 12.6: 0.62%, 12.8: 0.01%, 13.6: 15.36%, 14.6: 75.63%, 15.6: 0.08%, 17.6: 0.00%}	{11.6: 0.52%, 12.6: 0.15%, 12.8: 0.02%, 13.6: 27.62%, 14.6: 70.03%, 15.6: 1.66%, 17.6: 0.00%}	{11.6: 21.02%, 12.6: 0.72%, 12.8: 0.01%, 13.6: 19.77%, 14.6: 58.35%, 15.6: 0.13%, 17.6: 0.00%}	{11.6: 21.52%, 12.6: 0.79%, 12.8: 0.02%, 13.6: 16.54%, 14.6: 60.93%, 15.6: 0.21%, 17.6: 0.00%}
